50 0.18
50 0.18
50 0.08
50 0.1
50 0.04
50 0.6
50 0
50 0
50 0.02
50 0.16
50 0.12
50 0.04
50 0.24
50 0.32
50 0.16
50 0
50 0.16
50 0.58
50 0.22
50 0.1
50 0.16
50 0.02
50 0
50 0
50 0.2
50 0.66
50 0.34
50 0.56
50 0.2
50 0.12
50 0
50 0
50 0.14
50 0.38
50 0.1
50 0
50 0
50 0.7
50 0.04
50 0
50 0
50 0.24
50 0.14
50 0.08
50 0.16
50 0.4
50 0.22
50 0.5
50 0.24
50 0.2
50 0.38
50 0.08
50 0
50 0
50 0.62
50 0.12
50 0.44
50 0.1
50 0.02
50 0.06
50 0
50 0.32
50 0.2
50 0.34
50 0.74
50 0.32
50 0.02
50 0
50 0.48
50 0.16
50 0.2
50 0.22
50 0.4
50 0.04
50 0.2
100 0.22
100 0
100 0.54
100 0.68
100 0.75
100 0.78
100 0.54
100 0.83
100 0.19
100 0.46
100 0.86
100 0.17
100 0.27
100 0.44
100 0.88
100 0.51
100 0.01
100 0.17
100 0.36
100 0.71
100 0.65
100 0.69
100 0.7
100 0.62
100 0.18
100 0.66
100 0.36
100 0.57
100 0.2
100 0.6
100 0.68
100 0.37
100 0.27
100 0.76
100 0.81
100 0.47
100 0.71
100 0.05
100 0.15
100 0.45
100 0.72
100 0.2
100 0.24
100 0.87
100 0.79
100 0.72
100 0.55
100 0.81
100 0.76
100 0.64
100 0
100 0.27
100 0.69
100 0.48
100 0.61
100 0.97
100 0.84
100 0.03
100 0.75
100 0.8
100 0.73
100 0.18
100 0.04
100 0.84
100 0.55
100 0.17
100 0.68
100 0
100 0.84
100 0.72
100 0
100 0.65
100 0.1
100 0.06
100 0.37
150 0.56
150 0.613333
150 0.713333
150 0.766667
150 0.553333
150 0.866667
150 0.566667
150 0.78
150 0.88
150 0.82
150 0.906667
150 0.7
150 0.46
150 0.52
150 0.653333
150 0.726667
150 0.826667
150 0.653333
150 0.7
150 0.786667
150 0.826667
150 0.886667
150 0.58
150 0.606667
150 0.94
150 0.853333
150 0.82
150 0.793333
150 0.92
150 0.78
150 0.78
150 0.706667
150 0.773333
