50 0
50 0.46
50 0.02
50 0
50 0
50 0.18
50 0.32
50 0.76
50 0
50 0.32
50 0.12
50 0.22
50 0
50 0.24
50 0.16
50 0.2
50 0.12
50 0.64
50 0.08
50 0.02
50 0.1
50 0
50 0
50 0
50 0.14
50 0.64
50 0.44
50 0.62
50 0.36
50 0.34
50 0.22
50 0.3
50 0.02
50 0.28
50 0.12
50 0
50 0
50 0.68
50 0.06
50 0.02
50 0
50 0.02
50 0.14
50 0.6
50 0.46
50 0.42
50 0.18
50 0.06
50 0.4
50 0.24
50 0.42
50 0.12
50 0.28
50 0
50 0.62
50 0.46
50 0.5
50 0
50 0.04
50 0
50 0.4
50 0.22
50 0
50 0.24
50 0
50 0.28
50 0.14
50 0.08
50 0.56
50 0.12
50 0.36
50 0.2
50 0.08
50 0.68
50 0.08
100 0.28
100 0.04
100 0.16
100 0.61
100 0.74
100 0.73
100 0.49
100 0.72
100 0.76
100 0.54
100 0.85
100 0.83
100 0.27
100 0.26
100 0.86
100 0.14
100 0.63
100 0.37
100 0.4
100 0.67
100 0.54
100 0.75
100 0.6
100 0.76
100 0.76
100 0.34
100 0.36
100 0.41
100 0.62
100 0.62
100 0.76
100 0.15
100 0.28
100 0.53
100 0.79
100 0.53
100 0.7
100 0.54
100 0.11
100 0.59
100 0.59
100 0.16
100 0.31
100 0.84
100 0.75
100 0.67
100 0.2
100 0.41
100 0.58
100 0.49
100 0.29
100 0.37
100 0.44
100 0.63
100 0.68
100 0.95
100 0.72
100 0.64
100 0.73
100 0.78
100 0.8
100 0.22
100 0.48
100 0.51
100 0.36
100 0.12
100 0.62
100 0.37
100 0.64
100 0.7
100 0.34
100 0.69
100 0.02
100 0.04
100 0.22
150 0.633333
150 0.593333
150 0.646667
150 0.733333
150 0.413333
150 0.66
150 0.76
150 0.766667
150 0.906667
150 0.82
150 0.906667
150 0.826667
150 0.493333
150 0.48
150 0.606667
150 0.726667
150 0.733333
150 0.34
150 0.133333
150 0.813333
150 0.633333
150 0.813333
150 0.546667
150 0.126667
150 0.82
150 0.633333
150 0.453333
150 0.813333
150 0.633333
150 0.793333
150 0.773333
150 0.613333
150 0.713333
150 0.886667
150 0.646667
150 0.533333
150 0.36
150 0.58
150 0.52
150 0.806667
150 0.76
150 0.353333
150 0.286667
150 0.473333
150 0.273333
150 0.48
150 0.786667
150 0.573333
150 0.76
150 0.353333
150 0.753333
150 0.466667
150 0.74
150 0.8
150 0.713333
150 0.846667
150 0.753333
150 0.76
150 0.366667
150 0.7
150 0.813333
150 0.706667
150 0.866667
150 0.24
150 0.913333
150 0.32
150 0.5
150 0.373333
150 0.506667
150 0.506667
150 0.786667
150 0.5
150 0.66
150 0.733333
150 0.7
200 0.82
200 0.325
200 0.805
200 0.735
200 0.595
200 0.645
200 0.435
200 0.82
200 0.745
200 0.72
200 0.695
200 0.635
200 0.67
200 0.8
200 0.585
200 0.81
200 0.665
200 0.85
200 0.73
200 0.76
200 0.73
200 0.7
200 0.415
200 0.87
200 0.89
200 0.565
200 0.81
200 0.755
200 0.545
200 0.74
200 0.59
200 0.54
200 0.68
200 0.725
200 0.345
200 0.86
200 0.465
200 0.705
200 0.69
200 0.49
200 0.7
200 0.66
200 0.605
200 0.49
200 0.83
200 0.785
200 0.87
200 0.85
200 0.835
200 0.81
200 0.285
200 0.815
200 0.81
200 0.665
200 0.66
200 0.74
200 0.775
200 0.68
200 0.815
200 0.675
200 0.33
200 0.825
200 0.71
200 0.75
200 0.745
200 0.825
200 0.625
200 0.775
200 0.54
200 0.885
200 0.5
200 0.51
200 0.78
200 0.8
200 0.535
250 0.704
250 0.832
250 0.524
250 0.784
250 0.824
250 0.848
250 0.792
250 0.796
250 0.664
250 0.76
250 0.788
250 0.712
250 0.78
250 0.548
250 0.74
250 0.86
250 0.692
250 0.564
250 0.784
250 0.844
250 0.884
250 0.684
250 0.68
250 0.52
250 0.908
250 0.864
250 0.844
250 0.832
250 0.536
250 0.812
250 0.716
250 0.808
250 0.616
250 0.764
250 0.688
250 0.636
250 0.816
250 0.716
250 0.588
250 0.66
250 0.508
250 0.468
250 0.688
250 0.496
250 0.604
250 0.876
250 0.82
250 0.756
250 0.84
250 0.58
250 0.848
250 0.54
250 0.416
250 0.808
250 0.808
250 0.872
250 0.732
250 0.552
250 0.684
250 0.496
250 0.732
250 0.772
250 0.58
250 0.832
250 0.688
250 0.664
250 0.86
250 0.796
250 0.76
250 0.816
250 0.74
250 0.696
250 0.908
250 0.724
250 0.764
300 0.413333
300 0.87
300 0.78
300 0.826667
300 0.643333
300 0.616667
300 0.766667
300 0.426667
300 0.596667
300 0.726667
300 0.65
300 0.786667
300 0.8
300 0.603333
300 0.86
300 0.886667
300 0.21
300 0.796667
300 0.693333
300 0.683333
300 0.516667
300 0.78
300 0.823333
300 0.7
300 0.523333
300 0.863333
300 0.773333
300 0.67
300 0.85
300 0.453333
300 0.746667
300 0.73
300 0.463333
300 0.786667
300 0.823333
300 0.9
300 0.76
300 0.863333
300 0.886667
300 0.61
300 0.636667
300 0.646667
300 0.816667
300 0.843333
300 0.796667
300 0.643333
300 0.85
300 0.336667
300 0.513333
300 0.836667
300 0.79
300 0.883333
300 0.523333
300 0.683333
300 0.843333
300 0.69
300 0.863333
300 0.676667
300 0.763333
300 0.78
300 0.706667
300 0.75
300 0.856667
300 0.75
300 0.706667
300 0.68
300 0.863333
300 0.77
300 0.79
300 0.653333
300 0.816667
300 0.64
300 0.813333
300 0.666667
300 0.756667
350 0.86
350 0.802857
350 0.837143
350 0.608571
350 0.817143
350 0.38
350 0.705714
350 0.694286
350 0.874286
350 0.72
350 0.808571
350 0.625714
350 0.625714
350 0.665714
350 0.78
350 0.7
350 0.565714
350 0.857143
350 0.694286
350 0.677143
350 0.834286
350 0.668571
350 0.785714
350 0.802857
350 0.817143
350 0.848571
350 0.791429
350 0.491429
350 0.785714
350 0.757143
350 0.594286
350 0.851429
350 0.605714
350 0.765714
350 0.785714
350 0.78
350 0.597143
350 0.597143
350 0.768571
350 0.668571
350 0.788571
350 0.737143
350 0.86
350 0.917143
350 0.92
350 0.851429
350 0.528571
350 0.811429
350 0.742857
350 0.894286
350 0.654286
350 0.817143
350 0.822857
350 0.597143
350 0.757143
350 0.642857
350 0.822857
350 0.817143
350 0.854286
350 0.865714
350 0.828571
350 0.817143
350 0.897143
350 0.82
350 0.511429
350 0.782857
350 0.817143
350 0.842857
350 0.794286
350 0.637143
350 0.654286
350 0.845714
350 0.231429
350 0.877143
350 0.814286
400 0.82
400 0.79
400 0.82
400 0.6325
400 0.6825
400 0.7875
400 0.7
400 0.5
400 0.8375
400 0.385
400 0.8475
400 0.94
400 0.8225
400 0.8275
400 0.6975
400 0.79
400 0.715
400 0.5525
400 0.8275
400 0.7725
400 0.8925
400 0.79
400 0.71
400 0.7725
400 0.7025
400 0.57
400 0.755
400 0.6325
400 0.885
400 0.8325
400 0.81
400 0.72
400 0.765
400 0.8475
400 0.8775
400 0.8275
400 0.6825
400 0.41
400 0.8125
400 0.6425
400 0.815
400 0.89
400 0.7275
400 0.6775
400 0.91
400 0.76
400 0.6975
400 0.7175
400 0.9325
400 0.825
400 0.8575
400 0.8225
400 0.6025
400 0.7375
400 0.865
400 0.89
400 0.8625
400 0.7825
400 0.6175
400 0.7875
400 0.81
400 0.7375
400 0.71
400 0.81
400 0.7925
400 0.89
400 0.795
400 0.8
400 0.8775
400 0.51
400 0.8375
400 0.8075
400 0.805
400 0.8525
400 0.8825
450 0.904444
450 0.931111
450 0.488889
450 0.691111
450 0.815556
450 0.853333
450 0.653333
450 0.873333
450 0.775556
450 0.737778
450 0.891111
450 0.766667
450 0.528889
450 0.786667
450 0.74
450 0.74
450 0.717778
450 0.815556
