50 0.26
50 0.5
50 0.02
50 0
50 0.26
50 0.18
50 0.44
50 0.54
50 0.02
50 0.16
50 0.16
50 0.28
50 0.4
50 0
50 0
50 0.28
50 0.08
50 0.2
50 0.36
50 0
50 0.06
50 0.04
50 0.38
50 0.08
50 0.06
50 0.22
50 0.36
50 0.32
50 0.48
50 0.08
50 0.2
50 0.06
50 0
50 0.3
50 0.14
50 0
50 0.68
50 0.04
50 0.02
50 0
50 0.14
50 0
50 0.14
50 0.16
50 0.14
50 0.26
50 0.18
50 0.08
50 0.38
50 0.26
50 0.54
50 0
50 0.46
50 0.1
50 0.64
50 0
50 0.5
50 0.12
50 0.02
50 0.16
50 0.42
50 0.22
50 0.2
50 0.26
50 0.42
50 0.28
50 0.16
50 0
50 0.4
50 0.02
50 0.1
50 0.02
50 0.2
50 0.46
50 0.12
100 0.27
100 0.24
100 0.46
100 0.69
100 0.7
100 0.83
100 0.35
100 0.83
100 0
100 0.44
100 0.9
100 0.1
100 0.31
100 0.01
100 0.95
100 0.51
100 0.67
100 0.42
100 0.26
100 0.71
100 0.65
100 0.12
100 0
100 0.81
100 0.51
100 0.31
100 0
100 0.48
100 0.2
100 0.57
100 0.81
100 0.45
100 0.28
100 0.39
100 0.82
100 0.56
100 0.74
100 0.59
100 0.04
100 0.55
100 0.7
100 0.97
100 0.38
100 0.83
100 0.73
100 0.71
100 0.2
100 0.08
100 0.76
100 0.45
100 0.72
100 0.34
100 0.71
100 0.6
100 0.55
100 0.97
100 0.32
100 0.12
100 0.27
100 0.66
100 0.81
100 0.15
100 0.61
100 0.87
100 0.42
100 0.16
100 0.66
100 0.64
100 0.72
100 0.69
100 0
100 0.66
100 0.5
100 0.16
100 0.84
150 0.593333
150 0.573333
150 0.82
150 0.72
150 0.52
150 0.933333
150 0.6
150 0.886667
150 0.826667
150 0.633333
150 0.886667
150 0.693333
150 0.413333
150 0.7
150 0.66
150 0.7
150 0.84
150 0.686667
150 0.513333
150 0.906667
150 0.793333
150 0.793333
150 0.646667
150 0.56
150 0.793333
150 0.633333
150 0.393333
150 0.806667
150 0.833333
150 0.753333
150 0.8
150 0.753333
150 0.853333
150 0.86
150 0.693333
150 0.6
150 0.573333
150 0.553333
150 0.573333
150 0.813333
150 0.82
150 0.633333
150 0.573333
150 0.606667
150 0.273333
150 0.846667
150 0.826667
150 0.526667
150 0.753333
150 0.333333
150 0.786667
150 0.553333
150 0.753333
150 0.846667
150 0.553333
150 0.72
150 0.826667
150 0.813333
150 0.44
150 0.746667
150 0.853333
150 0.72
150 0.94
150 0.166667
150 0.893333
150 0.786667
150 0.72
150 0.506667
150 0.893333
150 0.506667
150 0.8
150 0.426667
150 0.726667
150 0.746667
150 0.76
200 0.675
200 0.425
200 0.96
200 0.79
200 0.735
200 0.82
200 0.585
200 0.93
200 0.755
200 0.765
200 0.855
200 0.63
200 0.81
200 0.87
200 0.655
200 0.005
200 0.83
200 0.87
200 0.845
200 0.845
200 0.75
200 0.82
200 0.5
200 0.86
200 0.85
200 0.67
200 0.86
200 0.75
200 0.65
200 0.815
200 0.725
200 0.865
200 0.76
200 0.76
200 0.66
200 0.895
200 0.31
200 0.715
200 0.865
200 0.5
200 0.7
200 0.895
200 0.695
200 0.545
200 0.88
200 0.72
200 0.795
200 0.735
200 0.775
200 0.865
200 0.135
200 0.87
200 0.855
200 0.715
200 0.925
200 0.805
200 0.97
200 0.63
200 0.855
200 0.745
200 0.495
200 0.785
200 0.84
200 0.825
200 0.875
200 0.085
200 0.61
200 0.8
200 0.74
200 0.915
200 0.705
200 0.39
200 0.82
200 0.885
200 0.71
250 0.804
250 0.892
250 0.712
250 0.736
250 0.872
250 0.864
250 0.952
250 0.892
250 0.456
250 0.876
250 0.84
250 0.828
250 0.928
250 0.796
250 0.816
250 0.92
250 0.956
250 0.608
250 0.872
250 0.884
250 0.896
250 0.74
250 0.708
250 0.812
250 0.94
250 0.868
250 0.892
250 0.916
250 0.808
250 0.832
250 0.8
250 0.932
250 0.48
250 0.888
250 0.876
250 0.676
250 0.86
250 0.76
250 0.8
250 0.736
250 0.64
250 0.7
250 0.856
250 0.476
250 0.892
250 0.908
250 0.864
250 0.576
250 0.908
250 0.9
250 0.936
250 0.636
250 0.796
250 0.816
250 0.852
250 0.94
250 0.816
250 0.84
250 0.716
250 0.896
250 0.92
250 0.844
250 0.968
250 0.86
250 0.804
250 0.744
250 0.884
250 0.876
250 0.848
250 0.924
250 0.668
250 0.748
250 0.936
250 0.94
250 0.78
300 0.886667
300 0.943333
300 0.826667
300 0.886667
300 0.51
300 0.5
300 0.693333
300 0.67
300 0.803333
300 0.813333
300 0.85
300 0.893333
300 0.773333
300 0.883333
300 0.913333
300 0.79
300 0.806667
300 0.826667
300 0.853333
300 0.806667
300 0.933333
300 0.883333
300 0.84
300 0.966667
300 0.886667
300 0.84
300 0.906667
300 0.83
300 0.88
300 0.763333
300 0.806667
300 0.833333
300 0.793333
300 0.863333
300 0.853333
300 0.9
300 0.893333
300 0.903333
300 0.85
300 0.79
300 0.856667
300 0.84
300 0.92
300 0.836667
300 0.743333
300 0.78
300 0.753333
300 0.39
300 0.46
300 0.89
300 0.886667
300 0.94
300 0.713333
300 0.713333
300 0.783333
300 0.803333
300 0.95
300 0.816667
300 0.796667
300 0.933333
300 0.926667
300 0.79
300 0.83
300 0.756667
300 0.826667
300 0.843333
300 0.913333
300 0.883333
300 0.923333
300 0.913333
300 0.84
300 0.893333
300 0.833333
300 0.796667
300 0.893333
350 0.92
350 0.908571
350 0.9
350 0.628571
350 0.871429
350 0.594286
350 0.782857
350 0.931429
350 0.894286
350 0.928571
350 0.805714
350 0.805714
350 0.882857
350 0.717143
350 0.94
350 0.745714
350 0.882857
350 0.928571
350 0.8
350 0.931429
350 0.954286
350 0.777143
350 0.948571
350 0.934286
350 0.931429
350 0.928571
350 0.9
350 0.891429
350 0.928571
350 0.834286
350 0.762857
350 0.851429
350 0.911429
350 0.894286
350 0.854286
350 0.845714
350 0.974286
350 0.631429
350 0.854286
350 0.891429
350 0.902857
350 0.931429
350 0.897143
350 0.922857
350 0.968571
350 0.802857
350 0.977143
350 0.911429
350 0.811429
350 0.985714
350 0.905714
350 0.874286
350 0.857143
350 0.8
350 0.862857
350 0.937143
350 0.9
350 0.882857
350 0.848571
350 0.902857
350 0.868571
350 0.777143
350 0.868571
350 0.854286
350 0.722857
350 0.877143
350 0.962857
350 0.86
350 0.94
350 0.868571
350 0.954286
350 0.925714
350 0.588571
350 0.837143
350 0.88
400 0.94
400 0.8175
400 0.92
400 0.725
400 0.8
400 0.875
400 0.9275
400 0.6975
400 0.885
400 0.9225
400 0.8875
400 0.9175
400 0.845
400 0.83
400 0.8925
400 0.8875
400 0.8725
400 0.6375
400 0.9025
400 0.87
400 0.9125
400 0.83
400 0.775
400 0.885
400 0.9275
400 0.91
400 0.8975
400 0.77
400 0.8525
400 0.905
400 0.8825
400 0.83
400 0.8675
400 0.8825
400 0.9625
400 0.87
400 0.8425
400 0.6725
400 0.875
400 0.86
400 0.9225
400 0.905
400 0.8225
400 0.84
400 0.885
400 0.94
400 0.8675
400 0.7925
400 0.8325
400 0.945
