50 0
50 0
50 0.02
50 0.56
50 0.16
50 0.18
50 0.4
50 0.5
50 0
50 0.3
50 0
50 0.06
50 0
50 0.08
50 0.16
50 0.1
50 0
50 0.28
50 0.18
50 0
50 0.08
50 0.02
50 0.44
50 0
50 0
50 0.2
50 0.06
50 0
50 0.2
50 0.1
50 0.34
50 0.18
50 0.06
50 0.3
50 0.2
50 0.3
50 0
50 0.38
50 0
50 0
50 0.28
50 0.26
50 0
50 0.14
50 0.16
50 0.26
50 0.18
50 0.52
50 0.26
50 0.28
50 0.42
50 0.08
50 0.14
50 0.02
50 0.56
50 0
50 0.42
50 0.12
50 0.26
50 0.04
50 0.44
50 0
50 0.16
50 0.16
50 0.4
50 0.78
50 0.14
50 0
50 0.08
50 0.14
50 0.12
50 0
50 0.1
50 0.1
50 0.2
100 0.36
100 0.11
100 0.22
100 0.17
100 0.66
100 0.17
100 0.44
100 0.21
100 0.55
100 0.35
100 0.73
100 0.08
100 0.37
100 0.05
100 0.25
100 0.15
100 0.28
100 0.13
100 0.22
100 0.61
100 0.54
100 0.25
100 0.56
100 0.48
100 0.44
100 0.63
100 0.03
100 0.53
100 0.17
100 0.52
100 0.41
100 0.57
100 0.49
100 0.76
100 0.56
100 0.34
100 0.52
100 0.6
100 0.1
100 0.56
100 0.61
100 0.57
100 0.44
100 0.55
100 0.75
100 0.33
100 0.5
100 0.16
100 0
100 0.28
100 0.29
100 0.7
100 0.23
100 0.41
100 0.59
100 0.86
100 0.68
100 0.58
100 0.35
100 0.44
100 0.69
100 0.15
100 0.52
100 0.48
100 0.51
100 0.09
100 0.7
100 0.28
100 0.13
100 0.71
100 0.31
100 0.64
100 0.27
100 0.17
100 0.76
150 0.46
150 0.486667
150 0.546667
150 0.653333
150 0.346667
150 0.806667
150 0.566667
150 0.54
150 0.753333
150 0.206667
150 0.573333
150 0.653333
150 0.08
150 0.386667
150 0.533333
150 0.726667
150 0.433333
150 0.206667
150 0.266667
150 0.626667
150 0.733333
150 0.466667
150 0.62
150 0.0666667
150 0.626667
150 0.313333
150 0.213333
150 0.233333
150 0.606667
150 0.646667
150 0.613333
150 0.706667
150 0.76
150 0.726667
150 0.3
150 0.46
150 0.46
150 0.446667
150 0.566667
150 0.54
150 0.7
150 0.3
150 0.166667
150 0.353333
150 0.586667
150 0.7
150 0.16
150 0.486667
150 0.546667
150 0.353333
150 0.7
150 0.54
150 0.44
150 0.653333
150 0.346667
150 0.566667
150 0.426667
150 0.493333
150 0.34
150 0.566667
150 0.786667
150 0.666667
150 0.586667
150 0.14
150 0.0666667
150 0.266667
150 0.346667
150 0.426667
150 0.58
150 0.673333
150 0.613333
150 0.253333
150 0.64
150 0.72
150 0.746667
200 0.345
200 0.3
200 0.785
200 0.525
200 0.66
200 0.405
200 0.435
200 0.825
200 0.695
200 0.4
200 0.565
200 0.41
200 0.625
200 0.585
200 0.465
200 0.445
200 0.73
200 0.625
200 0.65
200 0.39
200 0.225
200 0.7
200 0.37
200 0.695
200 0.675
200 0.66
200 0.605
200 0.71
200 0.49
200 0.64
200 0.44
200 0.52
200 0.63
200 0.455
200 0.46
200 0.78
200 0.355
200 0.58
200 0.665
200 0.45
200 0.755
200 0.775
200 0.245
200 0.285
200 0.475
200 0.47
200 0.37
200 0.495
200 0.63
200 0.135
200 0.38
200 0.32
200 0.31
200 0.625
200 0.575
200 0.565
200 0.565
200 0.58
200 0.75
200 0.51
200 0.575
200 0.525
200 0.5
200 0.785
200 0.26
200 0.57
200 0.495
200 0.69
200 0.515
200 0.795
200 0.665
200 0.645
200 0.555
200 0.6
200 0.375
