50 0
50 0.5
50 0.1
50 0.26
50 0.16
50 0.3
50 0
50 0
50 0
50 0.18
50 0.1
50 0.28
50 0.02
50 0.08
50 0.16
50 0.26
50 0.2
50 0.56
50 0.26
50 0.1
50 0
50 0.06
50 0.2
50 0
50 0
100 0.3
100 0.18
100 0.71
100 0.24
100 0.7
100 0.06
100 0.63
100 0.23
100 0.19
100 0.28
100 0.86
100 0.25
100 0.08
100 0.07
100 0.92
100 0.2
100 0.72
100 0.09
100 0.31
100 0.25
100 0.23
100 0.7
100 0.54
100 0.54
100 0.64
150 0.693333
150 0.766667
150 0.84
150 0.753333
150 0.113333
150 0.846667
150 0.78
150 0.393333
150 0.866667
150 0.326667
150 0.313333
150 0.913333
150 0.613333
150 0.813333
150 0.893333
150 0.746667
150 0.366667
150 0.48
150 0.326667
150 0.813333
150 0.773333
150 0.326667
150 0.64
150 0.66
150 0.906667
200 0.655
200 0.36
200 1
200 0.75
200 0.71
200 0.26
200 0.63
200 0.875
200 0.78
200 0.635
200 0.83
200 0.635
200 0.79
200 0.62
200 0.73
200 0.875
200 0.84
200 0.385
200 0.895
200 0.815
200 0.765
200 0.9
200 0.46
200 0.87
200 0.875
250 0.728
250 0.924
250 0.928
250 0.844
250 0.896
250 0.928
250 0.976
250 0.98
250 0.812
250 0.912
250 0.896
250 0.884
250 0.948
250 0.72
250 0.984
250 0.988
250 1
250 0.596
250 0.88
250 0.928
250 0.904
250 0.848
250 0.752
250 0.808
250 0.9
300 0.383333
300 1
300 0.993333
300 1
300 0.123333
300 0.916667
300 0.92
300 0.5
300 0.216667
300 0.906667
300 0.993333
300 0.813333
300 0.833333
300 0.913333
300 0.26
300 0.776667
300 0.253333
300 0.933333
300 0.96
300 0.89
300 0.28
300 0.916667
300 0.823333
300 0.97
300 0.966667
350 0.922857
350 0.971429
350 1
350 0.817143
350 0.997143
350 0.137143
350 0.822857
350 0.945714
350 0.997143
350 0.268571
350 0.845714
350 0.848571
350 0.974286
350 0.954286
350 0.988571
350 0.845714
350 0.894286
350 0.848571
350 0.625714
350 0.88
350 0.937143
350 0.774286
350 0.997143
350 0.985714
350 0.977143
400 1
400 0.9375
400 1
400 0.755
400 0.82
400 0.9175
400 0.9175
400 0.6525
400 0.9975
400 0.9975
400 0.94
400 0.96
400 1
400 0.895
400 0.95
400 0.9575
400 0.9425
400 0.5925
400 0.9375
400 0.96
400 0.9625
400 0.955
400 0.91
400 0.8025
400 0.995
